SELL,MRK,284.22,1681
BUY,JNJ,109.67,1615
BUY,DIS,116.16,1788
BUY,ORCL,85.6,733
BUY,TGT,220.71,394
BUY,AVGO,248.54,1345
BUY,T,248.87,1639
BUY,MCD,221.75,1112
BUY,SBUX,85.02,769
BUY,AAPL,119.77,656
BUY,WMT,250.38,1762
SELL,ABT,128.38,1226
SELL,NFLX,86.66,1768
SELL,NVDA,113.1,257
BUY,BAC,281.44,317
SELL,ADBE,250.03,384
SELL,WMT,250.28,1752
SELL,ABT,129.02,235
BUY,SBUX,84.65,1549
CANCEL,SBUX,4163,
SELL,CRM,288.43,1187
SELL,TGT,221.09,142
BUY,COST,283.94,861
SELL,WMT,250.0,730
SELL,NVDA,113.52,1860
BUY,T,249.38,354
SELL,JPM,191.59,186
BUY,AMZN,150.22,414
BUY,CRM,288.61,1930
CANCEL,CRM,1470,
SELL,VZ,279.0,340
BUY,MCD,222.76,1717
SELL,DIS,115.8,1546
BUY,META,273.01,1168
SELL,UNH,247.54,652
BUY,PYPL,257.28,1328
BUY,UBER,103.84,1187
CANCEL,UBER,2448,
SELL,DIS,115.45,782
BUY,UBER,103.91,1036
SELL,ABT,128.59,1464
BUY,BAC,281.43,1494
SELL,AAPL,119.57,868
SELL,TGT,221.54,876
SELL,NFLX,86.82,1399
CANCEL,NFLX,858,
BUY,GOOG,248.04,170
SELL,AVGO,248.13,533
SELL,QCOM,151.2,1160
BUY,GOOG,247.22,127
SELL,INTC,262.37,674
CANCEL,INTC,1838,
SELL,META,273.92,1379
SELL,HD,286.3,1950
BUY,TSLA,294.16,1183
BUY,QCOM,151.55,848
BUY,VZ,277.9,666
SELL,INTC,263.65,1723
BUY,CRM,289.71,1188
SELL,AMZN,150.86,1639
SELL,WMT,250.85,586
SELL,AVGO,249.22,1399
BUY,UNH,247.73,1884
SELL,ORCL,85.53,1843
SELL,COST,284.48,625
BUY,AVGO,248.8,33
SELL,WMT,251.86,328
BUY,MRK,284.64,632
SELL,AMD,120.62,322
SELL,JPM,190.89,1635
BUY,BAC,281.38,1766
SELL,META,272.67,1853
SELL,PFE,97.83,164
BUY,COST,285.0,1555
CANCEL,COST,5440,
BUY,BAC,280.43,1446
BUY,INTC,263.62,1105
SELL,COST,284.6,953
SELL,IBM,252.23,712
BUY,WMT,251.22,172
SELL,MRK,284.58,1026
BUY,PEP,104.28,385
SELL,AVGO,249.35,1757
BUY,AMZN,150.66,146
SELL,PYPL,257.19,1586
BUY,AMZN,151.28,145
CANCEL,AMZN,3250,
BUY,UNH,247.05,1942
BUY,AMD,120.26,1053
BUY,VZ,276.61,166
SELL,DIS,114.89,223
SELL,INTC,262.4,1942
BUY,COST,285.51,563
CANCEL,COST,3628,
SELL,T,249.94,1306
SELL,PYPL,257.47,1185
BUY,JPM,191.69,587
SELL,ABT,128.76,1475
SELL,PYPL,257.91,786
SELL,SHOP,155.76,1207
BUY,PEP,104.73,957
BUY,MCD,222.52,1389
SELL,UBER,103.61,1019
BUY,CSCO,269.05,1580
SELL,CRM,289.31,745
BUY,WMT,251.28,804
BUY,JNJ,109.83,1141
SELL,BAC,279.42,925
BUY,MSFT,100.57,249
BUY,AAPL,119.21,1136
CANCEL,AAPL,116,
SELL,T,249.96,1616
BUY,AAPL,119.59,194
BUY,UNH,247.5,756
BUY,UNH,246.74,737
SELL,DIS,114.96,1339
BUY,NKE,288.39,340
BUY,AAPL,119.38,660
BUY,WMT,250.02,652
BUY,KO,161.88,654
BUY,T,250.8,823
SELL,MSFT,100.58,550
SELL,ABT,128.41,161
BUY,T,251.53,161
BUY,DIS,114.55,972
BUY,META,272.66,1135
SELL,KO,162.14,575
BUY,KO,161.96,295
BUY,UNH,247.82,1415
BUY,PFE,97.98,1606
CANCEL,PFE,4516,
SELL,MSFT,100.39,506
CANCEL,MSFT,3164,
SELL,AMD,119.76,1717
SELL,META,271.81,202
BUY,COST,284.74,669
SELL,CSCO,267.9,745
SELL,IBM,253.43,1904
SELL,PEP,104.62,789
SELL,IBM,252.87,1534
CANCEL,IBM,1322,
SELL,JPM,192.46,707
BUY,NFLX,86.71,986
SELL,INTC,262.78,1432
CANCEL,INTC,4230,
BUY,MCD,221.99,1986
SELL,UNH,247.6,533
BUY,META,271.01,1848
SELL,INTC,262.15,1641
SELL,TSLA,293.94,1457
BUY,DIS,114.24,1427
CANCEL,DIS,1799,
SELL,ADBE,250.93,1302
BUY,AVGO,249.6,1944
BUY,WMT,250.83,608
BUY,SBUX,84.59,1582
SELL,ORCL,85.11,1460
BUY,DIS,114.05,598
BUY,IBM,251.94,204
SELL,QCOM,151.36,990
BUY,NKE,288.08,1388
SELL,NFLX,86.83,1838
SELL,META,272.36,1295
BUY,UBER,104.05,80
BUY,AVGO,249.16,1902
SELL,DIS,114.02,1811
SELL,JPM,192.52,153
SELL,MCD,221.97,1740
SELL,T,250.98,78
BUY,AMZN,151.12,1554
BUY,WMT,249.82,510
CANCEL,WMT,2982,
BUY,AVGO,249.11,798
BUY,LOW,264.29,1901
SELL,MRK,284.12,144
BUY,CRM,288.76,1592
SELL,UBER,103.79,817
BUY,BAC,278.32,602
SELL,META,273.45,1641
BUY,PFE,98.07,1576
BUY,VZ,275.41,368
BUY,AAPL,118.86,199
BUY,AAPL,119.34,1779
BUY,ORCL,85.49,436
SELL,MCD,221.32,1632
BUY,TGT,220.55,980
BUY,PFE,97.6,525
BUY,JNJ,109.42,1536
CANCEL,JNJ,835,
BUY,JPM,193.41,460
SELL,AMD,119.38,319
SELL,AVGO,249.33,227
SELL,MRK,282.76,810
BUY,ABT,128.13,255
SELL,WMT,250.06,1631
SELL,SHOP,155.45,68
BUY,NKE,287.65,990
SELL,INTC,262.47,208
CANCEL,INTC,4740,
BUY,T,252.16,566
BUY,VZ,274.46,115
SELL,UBER,103.83,1072
BUY,LOW,265.5,459
SELL,BAC,278.64,835
SELL,KO,162.01,1280
BUY,CRM,288.3,479
SELL,ADBE,250.1,552
BUY,T,251.64,1227
BUY,TSLA,292.53,1649
SELL,AVGO,248.74,1673
CANCEL,AVGO,2555,
SELL,IBM,252.7,1651
SELL,ABT,128.34,1675
CANCEL,ABT,2721,
BUY,MCD,221.63,575
BUY,CRM,288.54,1475
SELL,PYPL,258.67,1931
SELL,GOOG,248.24,1495
BUY,PEP,104.2,1382
CANCEL,PEP,286,
SELL,IBM,253.83,1280
BUY,JNJ,108.92,462
BUY,AVGO,248.78,969
BUY,DIS,113.57,940
BUY,UBER,103.54,1396
SELL,UBER,103.21,1396
CANCEL,UBER,2606,
SELL,JNJ,108.46,826
BUY,BAC,279.83,843
SELL,INTC,262.0,1149
BUY,AMZN,150.55,1482
BUY,MCD,221.72,224
BUY,COST,284.29,1369
BUY,AMD,119.96,79
CANCEL,AMD,741,
SELL,BAC,278.75,1954
BUY,AMD,119.7,640
BUY,META,273.76,27
BUY,COST,283.83,1105
BUY,PFE,97.85,1976
BUY,PYPL,258.42,1437
CANCEL,PYPL,4101,
SELL,PFE,97.69,965
BUY,AVGO,247.94,77
SELL,QCOM,150.86,1274
BUY,DIS,113.44,1309
SELL,T,251.42,1229
SELL,INTC,262.94,1255
SELL,NVDA,113.18,538
SELL,AMD,120.26,1620
BUY,PEP,103.97,1695
BUY,MRK,281.91,1079
SELL,GOOG,248.69,1809
SELL,JNJ,108.63,485
SELL,AVGO,248.98,1080
SELL,ADBE,250.15,526
SELL,AVGO,250.12,894
BUY,NFLX,86.92,1684
CANCEL,NFLX,2955,
SELL,MSFT,100.46,66
BUY,CSCO,268.88,598
CANCEL,CSCO,507,
SELL,NFLX,87.24,1282
BUY,AMD,120.43,1387
BUY,NVDA,112.68,1722
BUY,ABT,128.41,1052
SELL,NVDA,112.93,1687
BUY,SBUX,84.93,1698
CANCEL,SBUX,3890,
BUY,TGT,219.52,1602
SELL,ABT,128.68,655
BUY,ADBE,251.31,87
SELL,COST,283.81,770
BUY,INTC,263.6,410
BUY,WMT,249.23,189
BUY,CSCO,269.96,1691
SELL,NFLX,87.04,551
CANCEL,NFLX,1614,
SELL,DIS,113.14,594
SELL,NVDA,113.08,1138
SELL,CRM,287.95,213
SELL,KO,161.28,1465
BUY,META,272.67,970
CANCEL,META,4762,
SELL,SHOP,155.6,1147
SELL,LOW,265.44,1965
SELL,SHOP,156.04,872
BUY,META,273.42,719
CANCEL,META,3717,
BUY,MSFT,100.12,1327
BUY,WMT,249.96,1782
SELL,PEP,103.71,87
BUY,TGT,219.93,1631
BUY,INTC,263.96,657
SELL,TGT,220.2,993
BUY,T,252.65,1930
CANCEL,T,4923,
BUY,T,252.6,605
BUY,DIS,113.69,616
SELL,T,253.31,194
BUY,MSFT,99.67,515
CANCEL,MSFT,1249,
SELL,IBM,253.97,1088
SELL,DIS,113.69,1031
CANCEL,DIS,2855,
SELL,TGT,219.75,139
SELL,MRK,280.73,1287
CANCEL,MRK,2006,
SELL,AVGO,249.4,1973
BUY,SHOP,156.1,867
BUY,ADBE,251.2,967
SELL,TGT,219.48,1900
BUY,MCD,222.04,906
BUY,WMT,250.04,175
BUY,ABT,128.78,1387
BUY,ABT,128.85,84
BUY,ORCL,85.22,368
CANCEL,ORCL,2049,
BUY,DIS,113.31,1917
BUY,AAPL,119.89,120
SELL,MRK,279.52,480
BUY,ORCL,85.03,1500
SELL,KO,161.23,1728
BUY,JNJ,108.82,372
BUY,IBM,253.08,133
SELL,UNH,248.55,332
BUY,SHOP,156.23,885
BUY,HD,285.2,1539
BUY,CSCO,268.68,1094
CANCEL,CSCO,4429,
BUY,GOOG,249.5,1782
SELL,ORCL,84.84,1661
SELL,WMT,249.86,833
SELL,MRK,278.4,865
CANCEL,MRK,3627,
SELL,QCOM,150.89,1919
BUY,INTC,263.75,1011
BUY,META,272.39,1935
SELL,KO,161.58,324
CANCEL,KO,1853,
SELL,COST,283.16,1883
BUY,PYPL,257.15,1757
SELL,JNJ,108.54,425
BUY,PFE,97.76,1518
BUY,VZ,273.61,1061
BUY,INTC,264.35,1000
SELL,LOW,266.15,203
BUY,AVGO,248.36,1407
SELL,UBER,103.11,613
SELL,AMZN,150.25,986
SELL,ADBE,252.16,100
BUY,T,252.28,765
BUY,SHOP,155.53,447
SELL,CSCO,268.94,1908
SELL,NVDA,113.03,1629
CANCEL,NVDA,3728,
BUY,MRK,278.16,14
SELL,TGT,219.45,701
CANCEL,TGT,3599,
BUY,COST,283.75,457
BUY,VZ,274.34,1493
SELL,AMZN,150.68,176
BUY,CSCO,267.98,944
BUY,WMT,250.16,1016
BUY,GOOG,250.27,1406
SELL,GOOG,249.82,1395
SELL,VZ,273.3,682
BUY,COST,283.92,796
SELL,UBER,103.17,1773
SELL,BAC,277.87,1323
BUY,WMT,249.26,1223
BUY,NVDA,113.38,577
SELL,AMZN,150.07,1950
SELL,ABT,128.7,1127
CANCEL,ABT,4463,
SELL,GOOG,250.93,1570
SELL,AMZN,149.58,1402
BUY,PFE,97.77,1516
BUY,ORCL,85.11,1625
SELL,JNJ,108.65,1038
BUY,NVDA,113.88,475
SELL,KO,160.86,650
SELL,IBM,252.11,575
SELL,TGT,218.61,856
SELL,VZ,274.57,1925
BUY,COST,283.73,190
SELL,TSLA,292.95,744
SELL,JPM,192.53,1087
SELL,TSLA,293.03,1550
SELL,IBM,252.01,888
CANCEL,IBM,1789,
BUY,NFLX,86.64,1436
BUY,HD,284.52,365
SELL,COST,282.51,1668
BUY,MCD,221.35,359
BUY,UBER,103.64,676
SELL,WMT,248.53,1509
SELL,BAC,277.45,308
BUY,ABT,128.93,1354
BUY,NKE,287.09,1697
SELL,QCOM,151.47,1290
BUY,WMT,248.42,1849
SELL,NVDA,113.97,1295
BUY,NKE,287.22,318
SELL,NKE,288.59,160
SELL,CRM,287.25,1126
SELL,AMD,120.73,330
SELL,MRK,279.52,205
BUY,AMD,120.2,359
CANCEL,AMD,5673,
SELL,KO,161.38,1328
SELL,KO,161.11,1068
BUY,T,253.26,1658
SELL,ADBE,251.26,1801
SELL,HD,285.82,1529
SELL,BAC,278.4,1640
BUY,UBER,103.28,1240
SELL,META,273.19,971
SELL,SBUX,85.32,1338
BUY,DIS,113.67,1098
SELL,META,273.83,1234
BUY,AAPL,119.38,1833
SELL,MCD,220.36,777
SELL,ADBE,251.1,941
BUY,T,252.72,488
BUY,SBUX,85.42,934
BUY,AAPL,118.8,1345
SELL,NFLX,86.52,249
SELL,CRM,288.68,1619
SELL,JPM,193.23,1771
BUY,HD,285.73,605
SELL,AMZN,149.66,541
BUY,IBM,251.1,292
SELL,TGT,217.78,1150
BUY,UBER,103.41,1844
BUY,SHOP,154.91,637
SELL,GOOG,250.35,1810
SELL,UNH,249.2,556
CANCEL,UNH,1384,
BUY,META,273.05,232
BUY,AVGO,249.35,1787
CANCEL,AVGO,2623,
BUY,AAPL,118.94,905
CANCEL,AAPL,5197,
SELL,META,273.54,1098
SELL,AMZN,149.74,1804
SELL,ORCL,84.91,328
SELL,NFLX,86.13,289
BUY,ABT,129.03,1681
BUY,TSLA,294.4,1067
SELL,MRK,278.42,1309
SELL,QCOM,151.04,104
SELL,LOW,266.61,690
BUY,INTC,263.66,196
CANCEL,INTC,3418,
BUY,AAPL,119.06,1487
BUY,AVGO,250.29,1227
SELL,SHOP,154.9,1641
BUY,BAC,278.17,1021
SELL,CSCO,268.99,1660
CANCEL,CSCO,2821,
SELL,JNJ,108.56,962
CANCEL,JNJ,2352,
SELL,UBER,102.96,892
CANCEL,UBER,3248,
BUY,PEP,103.53,1997
SELL,META,274.81,374
SELL,MRK,277.28,1352
CANCEL,MRK,947,
BUY,LOW,266.76,1222
BUY,AMD,119.74,1516
BUY,CSCO,270.07,1428
CANCEL,CSCO,5703,
BUY,MRK,278.42,1927
BUY,AAPL,119.03,1512
BUY,PEP,103.1,1060
SELL,ORCL,84.8,820
CANCEL,ORCL,958,
SELL,JPM,192.77,1283
SELL,PYPL,256.19,1528
SELL,MRK,277.21,1043
CANCEL,MRK,1486,
BUY,MSFT,99.6,1409
CANCEL,MSFT,5143,
BUY,LOW,265.82,476
SELL,T,252.45,101
SELL,ORCL,84.9,162
BUY,AMD,120.05,1989
SELL,ADBE,250.82,265
SELL,QCOM,151.72,1177
BUY,IBM,252.11,1108
BUY,SBUX,85.59,1663
SELL,TGT,218.28,1596
SELL,PEP,102.91,1185
SELL,AVGO,249.12,1082
SELL,LOW,266.8,1320
SELL,AVGO,249.51,200
SELL,COST,282.89,651
BUY,SHOP,155.61,1657
SELL,JNJ,108.85,1137
BUY,ADBE,249.71,1237
BUY,INTC,264.25,1980
SELL,WMT,249.18,717
SELL,NFLX,86.11,1092
SELL,HD,286.82,909
BUY,UBER,103.22,226
CANCEL,UBER,169,
BUY,JPM,193.57,382
SELL,T,252.64,1537
BUY,TSLA,295.03,722
SELL,ADBE,249.25,272
BUY,JPM,193.62,1604
SELL,ORCL,85.3,1264
BUY,VZ,274.52,1540
BUY,UBER,102.89,43
SELL,PEP,102.48,1043
SELL,KO,161.65,1924
BUY,ABT,129.18,1055
SELL,NFLX,85.83,167
BUY,AMZN,149.86,670
SELL,WMT,248.41,327
SELL,ORCL,84.99,1300
BUY,MRK,276.43,1065
BUY,TSLA,294.28,1666
BUY,TSLA,295.66,19
SELL,AMD,119.82,1901
BUY,SHOP,154.83,1055
BUY,AMZN,149.78,1726
BUY,TGT,218.92,1449
CANCEL,TGT,3647,
BUY,PEP,102.69,127
CANCEL,PEP,699,
BUY,HD,287.31,839
BUY,IBM,251.38,678
BUY,NKE,287.82,1523
BUY,PFE,97.49,1828
BUY,HD,287.65,1811
CANCEL,HD,5050,
SELL,JNJ,109.14,699
BUY,NFLX,85.6,1914
SELL,T,253.43,158
CANCEL,T,5113,
SELL,TSLA,296.39,689
CANCEL,TSLA,1985,
BUY,PFE,97.15,1648
SELL,MSFT,99.9,139
CANCEL,MSFT,2208,
BUY,BAC,277.58,318
BUY,PYPL,256.44,1781
BUY,TSLA,295.28,1438
BUY,PEP,103.18,520
SELL,ORCL,84.85,1697
SELL,DIS,113.56,1921
BUY,CSCO,269.93,1064
SELL,HD,288.97,497
SELL,PYPL,256.34,1483
BUY,ORCL,85.12,933
BUY,SBUX,85.5,1071
SELL,LOW,266.34,975
BUY,UBER,103.39,1346
SELL,AMD,120.15,1448
SELL,JPM,194.01,145
BUY,MRK,275.11,708
BUY,ADBE,249.98,1111
BUY,JNJ,108.65,1088
BUY,KO,161.89,511
SELL,T,252.67,1450
CANCEL,T,1758,
BUY,JNJ,108.66,1955
CANCEL,JNJ,4005,
BUY,DIS,114.12,1807
SELL,SHOP,155.16,1190
BUY,AMD,120.18,806
BUY,COST,283.3,1772
BUY,AAPL,119.13,1796
BUY,MSFT,99.88,771
BUY,META,274.83,1013
BUY,QCOM,152.44,1643
SELL,NVDA,114.44,57
CANCEL,NVDA,5487,
BUY,IBM,250.57,1403
CANCEL,IBM,5545,
SELL,JNJ,108.2,548
SELL,MSFT,99.98,1977
BUY,MRK,274.45,985
SELL,NVDA,114.39,859
BUY,SBUX,85.42,832
SELL,TSLA,295.05,1365
BUY,COST,284.15,70
SELL,NVDA,114.6,1742
BUY,ADBE,249.71,1733
CANCEL,ADBE,4518,
SELL,AVGO,249.49,1457
SELL,JNJ,107.8,520
SELL,ORCL,85.02,335
SELL,TSLA,295.48,334
SELL,NVDA,114.67,819
SELL,QCOM,152.21,979
SELL,ABT,129.18,398
SELL,PFE,96.93,1743
BUY,CSCO,269.01,32
BUY,BAC,277.25,1499
SELL,CSCO,268.27,1915
SELL,AMD,119.87,437
BUY,AAPL,118.71,1635
SELL,IBM,250.39,1932
SELL,SBUX,85.37,240
BUY,NVDA,115.16,826
SELL,WMT,247.4,618
SELL,QCOM,151.8,1039
BUY,META,274.59,390
SELL,KO,162.22,1480
BUY,MSFT,100.23,1229
BUY,BAC,278.15,563
CANCEL,BAC,189,
BUY,TSLA,295.71,755
SELL,UNH,250.06,1745
CANCEL,UNH,4929,
BUY,JNJ,107.42,1535
BUY,AMZN,150.01,784
BUY,TGT,218.01,1307
SELL,WMT,246.67,1695
CANCEL,WMT,5230,
BUY,ADBE,250.6,477
BUY,MSFT,100.69,617
BUY,AMD,120.21,849
BUY,AMZN,149.66,1321
BUY,NKE,288.01,1116
CANCEL,NKE,4812,
BUY,META,275.76,862
SELL,DIS,113.55,328
BUY,TSLA,297.04,410
SELL,TSLA,296.61,1654
BUY,TGT,218.57,195
SELL,SBUX,85.23,633
BUY,PYPL,257.04,1769
BUY,ADBE,250.02,540
CANCEL,ADBE,2029,
SELL,PFE,96.64,1296
SELL,GOOG,250.85,1553
SELL,DIS,113.12,1067
BUY,SBUX,85.38,505
SELL,MCD,220.23,755
BUY,WMT,246.16,602
BUY,WMT,246.54,518
SELL,BAC,278.69,1203
BUY,WMT,247.35,1771
SELL,UBER,102.94,920
SELL,CSCO,269.6,1095
BUY,AMD,120.61,557
SELL,LOW,266.51,1067
SELL,LOW,265.52,1980
CANCEL,LOW,1066,
SELL,UNH,249.78,1676
SELL,DIS,113.67,1480
SELL,COST,284.14,1303
SELL,ORCL,85.01,1112
BUY,SHOP,154.66,423
SELL,PFE,96.43,1081
BUY,SBUX,85.17,726
BUY,TSLA,295.37,294
BUY,ABT,129.5,92
BUY,JNJ,107.87,1571
SELL,QCOM,152.46,490
BUY,CRM,288.35,1922
SELL,NKE,288.62,1122
SELL,PEP,102.89,473
BUY,ORCL,85.31,263
SELL,MSFT,100.7,1394
SELL,IBM,250.39,1593
CANCEL,IBM,3980,
SELL,PEP,102.48,1640
SELL,HD,288.35,544
CANCEL,HD,4948,
BUY,TSLA,296.76,1168
BUY,MSFT,100.6,472
SELL,SHOP,155.17,891
SELL,ORCL,85.26,38
BUY,CRM,289.22,1448
SELL,CSCO,268.35,388
SELL,WMT,248.12,1664
SELL,META,274.8,441
CANCEL,META,945,
BUY,HD,288.84,1068
SELL,JNJ,108.21,1320
BUY,GOOG,249.71,804
SELL,DIS,113.33,744
SELL,CSCO,267.3,251
BUY,NFLX,85.61,580
BUY,WMT,248.75,1905
BUY,NKE,287.32,944
BUY,JNJ,107.88,750
CANCEL,JNJ,2098,
SELL,NFLX,85.31,65
BUY,SHOP,155.88,642
BUY,PFE,96.28,1293
BUY,DIS,113.14,1103
SELL,AVGO,249.86,1770
BUY,UBER,103.11,1592
CANCEL,UBER,535,
SELL,ADBE,250.44,1182
SELL,JPM,194.75,473
CANCEL,JPM,2439,
SELL,PYPL,258.13,255
BUY,NFLX,85.55,817
BUY,QCOM,151.84,428
BUY,AMZN,149.64,1213
CANCEL,AMZN,4606,
BUY,BAC,277.95,215
BUY,CRM,290.38,582
BUY,MRK,274.03,171
BUY,MRK,273.77,1788
BUY,HD,290.15,310
SELL,TSLA,296.79,464
BUY,PEP,102.9,574
SELL,COST,283.2,378
SELL,QCOM,152.25,57
SELL,COST,283.92,1931
SELL,VZ,274.03,609
BUY,HD,290.44,1464
SELL,IBM,251.54,471
BUY,INTC,265.25,663
SELL,CSCO,266.5,1875
CANCEL,CSCO,969,
SELL,AAPL,119.19,1738
BUY,META,274.55,1166
BUY,ABT,129.86,1927
BUY,AVGO,249.47,426
BUY,UBER,103.33,53
BUY,UBER,103.02,861
SELL,LOW,264.21,766
BUY,PEP,102.53,25
SELL,T,252.43,285
CANCEL,T,289,
BUY,MSFT,100.84,526
BUY,NVDA,114.88,803
BUY,SHOP,155.24,1432
SELL,AAPL,118.91,1077
BUY,TGT,217.96,73
BUY,NFLX,85.17,526
SELL,INTC,265.1,834
SELL,MSFT,101.18,917
SELL,IBM,251.91,1736
BUY,GOOG,250.09,253
BUY,AMZN,149.48,446
BUY,VZ,274.3,255
BUY,BAC,278.21,54
BUY,GOOG,250.67,1967
BUY,MCD,219.31,799
BUY,SBUX,85.11,1582
SELL,COST,283.55,403
BUY,META,274.83,143
SELL,AVGO,250.28,1618
CANCEL,AVGO,5556,
BUY,NVDA,114.54,575
SELL,PFE,95.97,1874
BUY,MRK,272.64,440
SELL,UNH,250.46,1174
BUY,AMZN,149.62,225
BUY,AVGO,249.72,1146
BUY,AVGO,249.95,842
SELL,JPM,193.93,511
SELL,T,252.39,1418
SELL,ORCL,84.95,1777
SELL,MCD,218.34,167
BUY,NVDA,115.02,745
SELL,CSCO,267.68,370
SELL,JNJ,107.44,707
SELL,LOW,265.45,935
CANCEL,LOW,3853,
SELL,AAPL,118.47,1695
CANCEL,AAPL,3802,
SELL,KO,162.58,1859
CANCEL,KO,3494,
SELL,CRM,291.36,1129
BUY,JNJ,107.05,419
SELL,WMT,247.7,54
CANCEL,WMT,5597,
BUY,CSCO,267.22,846
BUY,NVDA,115.2,681
SELL,AMD,120.23,653
BUY,AMD,120.36,1970
BUY,NKE,286.15,1640
CANCEL,NKE,1209,
SELL,CSCO,266.37,1469
BUY,INTC,264.98,1900
SELL,PFE,95.73,1834
CANCEL,PFE,4996,
SELL,AVGO,248.93,1977
BUY,HD,290.37,613
CANCEL,HD,2532,
SELL,DIS,113.7,1586
BUY,PFE,95.76,501
SELL,INTC,265.62,453
CANCEL,INTC,4372,
BUY,AVGO,247.84,1230
SELL,AAPL,118.44,197
SELL,UNH,249.82,1734
CANCEL,UNH,4093,
BUY,KO,161.78,810
SELL,TGT,217.04,675
BUY,AMD,120.53,921
BUY,JNJ,107.15,1014
SELL,UNH,249.03,660
BUY,PEP,103.04,247
BUY,CSCO,265.69,40
BUY,NFLX,85.07,1004
SELL,JPM,194.4,1161
BUY,T,251.28,1240
BUY,HD,289.94,1520
BUY,QCOM,151.54,746
BUY,MRK,273.99,957
SELL,VZ,273.43,1601
SELL,AAPL,118.11,42
BUY,CSCO,264.58,799
SELL,UBER,102.79,480
SELL,KO,162.15,1867
BUY,CRM,290.31,332
BUY,PYPL,259.04,1355
SELL,NVDA,115.0,1464
SELL,PEP,102.91,217
SELL,UBER,103.06,240
CANCEL,UBER,4572,
BUY,MSFT,101.41,998
SELL,PEP,102.85,607
CANCEL,PEP,3835,
BUY,SHOP,155.23,1587
SELL,MSFT,101.37,307
BUY,NFLX,84.8,1938
BUY,AVGO,247.69,1604
BUY,UNH,249.81,119
SELL,TGT,217.38,181
BUY,TSLA,297.72,1068
CANCEL,TSLA,649,
SELL,NFLX,85.02,813
BUY,PFE,95.65,1490
SELL,KO,162.66,1155
BUY,UBER,103.57,1939
SELL,ABT,130.09,1757
SELL,AMD,120.42,1449
BUY,CSCO,265.36,899
SELL,WMT,248.67,60
CANCEL,WMT,5266,
BUY,QCOM,151.94,1814
SELL,MCD,218.46,989
SELL,NKE,286.07,94
SELL,ADBE,250.84,1138
CANCEL,ADBE,1295,
SELL,CSCO,264.98,1361
SELL,IBM,252.73,542
CANCEL,IBM,1829,
SELL,INTC,265.11,387
CANCEL,INTC,5287,
BUY,IBM,252.16,760
CANCEL,IBM,4335,
SELL,KO,162.48,864
SELL,SHOP,155.39,485
BUY,BAC,277.23,1866
SELL,INTC,264.25,1863
SELL,MCD,218.63,1978
CANCEL,MCD,519,
SELL,AAPL,118.37,1635
BUY,NFLX,85.01,1139
BUY,AMZN,148.99,390
SELL,TGT,216.41,1191
BUY,INTC,264.75,1000
SELL,AMD,120.31,1848
SELL,JNJ,107.32,1419
BUY,IBM,252.19,783
BUY,ADBE,250.87,1236
BUY,IBM,252.18,1169
BUY,SHOP,155.13,1843
BUY,PYPL,258.43,908
BUY,ADBE,251.51,1662
SELL,ORCL,84.81,327
SELL,UNH,249.92,1026
BUY,ADBE,250.7,1770
BUY,AMD,119.76,1981
BUY,PEP,102.46,212
SELL,IBM,252.86,1923
SELL,NFLX,85.14,1698
SELL,MRK,274.12,1569
BUY,COST,284.82,1664
BUY,AVGO,248.22,647
CANCEL,AVGO,4682,
SELL,ABT,130.55,509
SELL,CRM,289.49,1438
SELL,INTC,265.85,786
SELL,META,275.88,1320
CANCEL,META,3470,
SELL,META,275.48,260
BUY,DIS,114.02,480
BUY,SBUX,84.68,1863
SELL,MRK,274.5,1221
SELL,UNH,249.79,339
BUY,PEP,102.03,720
BUY,ADBE,249.99,1326
BUY,NVDA,114.84,1863
SELL,TSLA,296.95,1808
BUY,QCOM,151.73,491
SELL,T,250.17,1608
BUY,HD,289.35,250
SELL,NFLX,85.46,740
BUY,SHOP,155.85,448
BUY,ADBE,251.06,1547
BUY,SBUX,84.31,1283
CANCEL,SBUX,643,
BUY,AMZN,149.27,1367
BUY,PYPL,259.4,983
CANCEL,PYPL,2476,
BUY,VZ,274.39,1191
SELL,DIS,114.4,1969
CANCEL,DIS,3240,
BUY,ADBE,250.23,548
CANCEL,ADBE,6008,
BUY,META,275.51,1429
SELL,PEP,102.05,30
SELL,ABT,131.07,1055
BUY,INTC,265.02,413
BUY,T,249.18,21
BUY,PFE,95.59,1548
SELL,T,248.84,1468
SELL,NVDA,115.16,978
CANCEL,NVDA,578,
SELL,SHOP,156.26,1858
SELL,AAPL,118.12,537
BUY,BAC,276.56,927
CANCEL,BAC,5811,
BUY,JPM,193.83,328
SELL,COST,284.21,841
BUY,DIS,113.93,1520
SELL,ORCL,85.08,75
BUY,JPM,193.93,697
CANCEL,JPM,4765,
BUY,AAPL,117.66,239
BUY,CRM,290.02,692
SELL,NFLX,85.13,1923
SELL,KO,162.97,1125
BUY,ADBE,249.74,977
SELL,TSLA,296.96,193
BUY,ABT,131.33,123
SELL,IBM,254.07,542
SELL,BAC,276.16,1995
SELL,ADBE,249.06,819
BUY,CSCO,264.07,1336
BUY,PYPL,259.29,1308
BUY,TSLA,295.7,1846
CANCEL,TSLA,3905,
SELL,DIS,113.76,67
CANCEL,DIS,4559,
SELL,NVDA,115.22,790
SELL,AAPL,117.63,1830
BUY,UNH,249.35,1636
BUY,JNJ,107.0,760
SELL,AVGO,246.99,431
SELL,JNJ,106.73,1961
